country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
United Kingdom,0,17.691,1.11,1.002
United States,4,120.782,0.92,23.755
Uruguay,3,0.864,1.07,0
Uzbekistan,0,8.754,0.84,0
Vanuatu,0,0,0,0
Vatican,3,0,0,0
Venezuela,1,28.837,1.01,0
Vietnam,0,0.072,0.5,0
Yemen,3,0.268,0.85,0
Zambia,3,7.452,0.9,0
Zimbabwe,0,8.477,1.01,0
