country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Jamaica,4,1.689,0,0
Japan,5,2.775,1.74,0
Jordan,6,2.156,0.78,0
Kazakhstan,6,2.823,1.51,0
Kenya,6,0.298,0.83,0
Kosovo,6,2.587,1.12,0
Kuwait,3,18.03,2.32,0
Kyrgyzstan,6,0.46,1.27,0
Laos,6,0.137,0,0
Latvia,0,12.724,0.97,0
Lebanon,4,1.026,1,0
Lesotho,6,0,0,0
Liberia,4,0.593,0,0
Libya,6,0,0,0
Liechtenstein,2,0,0,0
Lithuania,3,14.694,1.09,0
Luxembourg,1,119.813,0.98,52.718
Madagascar,6,0.072,0,0
Malawi,5,0,0,0
Malaysia,0,5.53,1.1,0
Maldives,2,0,0,0
Mali,0,0.198,0,0
Malta,2,31.707,1.26,9.059
Marshall Islands,2,0,0,0
Mauritania,4,0,0,0
Mauritius,3,24.376,0.67,0
Mexico,4,1.962,1.72,0
Moldova,3,27.764,1.65,0
Monaco,7,178.371,0,0
Mongolia,0,0,0,0
Montenegro,2,20.699,0.94,0
Morocco,6,2.763,1.5,0
Mozambique,5,0,0,0
Myanmar,0,0,0,0
Namibia,0,0.787,0,0
Nepal,6,0,0,0
Netherlands,1,71.55,1.22,76.452
New Zealand,3,18.456,1.16,0
Nicaragua,2,0.151,0,0
Niger,0,1.652,1.07,0
Nigeria,4,0.087,1.23,0
North Macedonia,2,34.559,1.34,0
Norway,3,25.271,0.91,0
Oman,4,4.112,1.3,0
Pakistan,6,2.757,1.58,0
Palestine,6,3.92,1.03,0
Panama,3,29.666,1.53,0
Papua New Guinea,4,0,0,0
Paraguay,6,1.122,0,0
Peru,6,16.226,1.91,0
Philippines,6,1.387,1.37,0
Poland,3,12.551,1.52,0
Portugal,1,73.945,1.3,26.185
Qatar,1,96.839,2.8,0
Romania,6,13.047,1.49,7.329
Russia,6,4.509,2.1,0
Rwanda,6,0.154,0.47,0
Saint Kitts and Nevis,2,18.8,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,7,206.258,1.09,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,6,6.405,1.64,0
Senegal,4,0.179,0.86,0
Serbia,3,41.736,1.8,0
Seychelles,5,0,0,0
Sierra Leone,6,0.251,0,0
Singapore,5,20.512,1.67,0
Slovakia,4,2.564,1.2,0
Slovenia,6,9.62,0.92,14.912
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,6,1.18,0.92,0
South Korea,4,1.58,0.73,0
South Sudan,0,0.089,0,0
Spain,1,117.164,1.29,0
Sri Lanka,6,0.467,0.96,0
Sudan,4,0.046,0,0
Suriname,0,0,0,0
Sweden,3,33.666,1.35,0
Switzerland,1,68.749,1.04,0
Syria,6,0.171,0,0
Taiwan,5,0.336,0.58,0
Tajikistan,2,0,0,0
Tanzania,5,0.033,0,0
Thailand,4,1.461,1.03,0
Timor,4,0,0,0
Togo,0,0.362,0,0
Trinidad and Tobago,4,0.715,0.14,0
Tunisia,6,1.777,1.02,0
Turkey,3,37.171,1.66,0
Uganda,6,0.087,0,0
Ukraine,6,1.898,1.66,0
United Arab Emirates,3,29.726,2.04,0
United Kingdom,1,53.767,1.14,36.37
United States,1,85.187,1.48,17.556
Uruguay,0,1.727,0.98,0
Uzbekistan,6,2.271,1.74,0
Vanuatu,0,0,0,0
Vatican,2,0,0,0
Venezuela,4,0.141,0.63,0
Vietnam,6,0.01,0.5,0
Yemen,5,0,0,0
Zambia,5,0,0,0
Zimbabwe,6,0,0,0
