country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
South Korea,1,0.917,0.54,0
South Sudan,1,0.089,0,0
Spain,3,112.652,1.22,0
Sri Lanka,6,0.327,0.98,0
Sudan,1,0.046,0,0
Suriname,1,0,0,0
Sweden,3,73.075,1.33,0
Switzerland,3,68.865,0.96,0
Syria,6,0,0,0
Taiwan,4,0.126,0.55,0
Tajikistan,4,0,0,0
Tanzania,0,0,0,0
Thailand,1,0.544,0.97,0
Timor,1,0,0,0
Togo,1,0.846,0,0
Trinidad and Tobago,1,1.429,0.14,0
Tunisia,6,2.285,0.98,0
Turkey,3,46.147,1.67,0
Uganda,6,0,0,0
Ukraine,6,3.27,1.69,0
United Arab Emirates,6,28.614,1.86,0
United Kingdom,3,80.812,1.36,42.188
United States,3,94.894,1.36,30.145
Uruguay,1,2.591,0.98,0
Uzbekistan,6,1.882,1.68,0
Vanuatu,1,0,0,0
Vatican,8,0,0,0
Venezuela,1,0,0.66,0
Vietnam,6,0.041,0.47,0
Yemen,0,0,0,0
Zambia,0,0,0,0
Zimbabwe,6,0.067,0,0
