country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Nepal,6,0.034,0,0
Netherlands,2,66.94,0.94,61.979
New Zealand,6,2.696,0.45,0
Nicaragua,3,0,0,0
Niger,7,0.496,0.87,0
Nigeria,4,0.238,1.65,0
North Macedonia,3,25.439,1,0
Norway,5,18.261,0.73,0
Oman,5,21.736,1.3,0
Pakistan,6,3.214,1.48,0
Palestine,6,1.176,0.85,0
Panama,5,44.962,1.18,0
Papua New Guinea,4,0,0,0
Paraguay,6,0.421,1.05,0
Peru,5,28.236,1.65,0
Philippines,6,1.907,1.02,0
Poland,4,9.591,1.1,0
Portugal,2,65.021,0.91,22.36
Qatar,1,119.748,1.65,0
Romania,5,18.245,1.09,12.891
Russia,5,32.789,1.86,0
Rwanda,6,0.077,0.66,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,589.31,1.07,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,5,32.516,1.66,0
Senegal,4,0.478,1.41,0
Serbia,5,44.676,1.17,0
Seychelles,6,0,0,0
Sierra Leone,4,0.501,0,0
Singapore,1,161.016,2.1,0
Slovakia,0,7.326,1.03,0
Slovenia,6,6.253,0.68,12.987
Solomon Islands,7,0,0,0
Somalia,7,1.195,0.91,0
South Africa,6,4.232,1.6,0
South Korea,0,0.351,0.42,0
South Sudan,4,0,0,0
Spain,5,18.971,0.97,0
Sri Lanka,4,0.467,1.31,0
Sudan,4,0.753,0,0
Suriname,4,0,0,0
Sweden,8,52.677,1.25,0
Switzerland,5,37.668,0.67,0
Syria,4,0,0,0
Taiwan,7,0.126,0.45,0
Tajikistan,7,0,0,0
Tanzania,7,0,0.69,0
Thailand,0,0.473,0.75,0
Timor,4,0,0,0
Togo,0,0.121,0,0
Trinidad and Tobago,4,0,0.11,0
Tunisia,6,0,0.82,0
Turkey,5,44.855,1.01,0
Uganda,6,-0.022,0,0
Ukraine,6,10.152,1.46,0
United Arab Emirates,4,0,1.27,0
United Kingdom,2,69.764,1.04,47.83
United States,2,84.371,1.03,44.619
Uruguay,0,2.591,0.97,0
Uzbekistan,6,2.54,1.14,0
Vanuatu,4,0,0,0
Vatican,3,0,0,0
Venezuela,4,0.809,1.15,0
Vietnam,4,0,0.25,0
Yemen,7,0,0,0
Zambia,0,0.272,0,0
Zimbabwe,4,0.067,0,0
