country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Taiwan,8,0.042,0.61,0
Tajikistan,6,4.613,0.97,0
Tanzania,8,0,0,0
Thailand,6,0.072,1.02,0
Timor,8,0,0,0
Togo,6,0.362,1.05,0
Trinidad and Tobago,3,6.431,1.99,0
Tunisia,8,0.762,1.35,0
Turkey,6,11.703,1.04,0
Uganda,3,0.131,1.3,0
Ukraine,4,26.341,1.16,0
United Arab Emirates,6,24.165,0.87,0
United Kingdom,3,11.004,1.06,1.193
United States,7,139.784,0.91,31.465
Uruguay,8,2.303,1.08,0
Uzbekistan,3,16.523,1.11,0
Vanuatu,3,0,0,0
Vatican,1,0,0,0
Venezuela,3,26.832,1.25,0
Vietnam,3,0.318,1.68,0
Yemen,8,0.134,0.86,0
Zambia,6,6.473,0.89,0
Zimbabwe,3,17.628,1.19,0
