country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Peru,0,186.644,1.19,0
Philippines,7,3.468,1.44,0
Poland,1,10.543,1.01,0
Portugal,1,27.95,1.05,6.473
Qatar,0,603.944,1.15,0
Romania,4,8.577,0.9,0
Russia,2,57.135,0.95,0
Rwanda,6,0.54,1.25,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,1,29.465,0.62,0
Sao Tome and Principe,8,9.126,0.42,0
Saudi Arabia,2,52.134,1.07,0
Senegal,6,5.495,1.03,0
Serbia,5,7.054,0.74,0
Seychelles,5,0,0,0
Sierra Leone,6,3.51,0.98,0
Singapore,3,91.106,0.88,0
Slovakia,6,0.366,0.74,0
Slovenia,5,0.962,0.87,0.962
Solomon Islands,8,0,0,0
Somalia,5,1.258,0.85,0
South Africa,1,28.208,1.4,0
South Korea,5,1.541,2.6,0
South Sudan,1,16.795,0.84,0
Spain,6,0,0.83,0
Sri Lanka,4,7.005,1.29,0
Sudan,7,8.438,1.2,0
Suriname,6,1.705,0,0
Sweden,3,79.214,1.11,0
Switzerland,5,1.733,0.67,0
Syria,6,0,0.36,0
Taiwan,8,0,0.19,0
Tajikistan,5,16.566,0.94,0
Tanzania,5,0,0.03,0
Thailand,4,0.129,0.91,0
Timor,8,0,0,0
Togo,6,0.483,1.02,0
Trinidad and Tobago,7,0,0,0
Tunisia,4,0,0.66,0
Turkey,1,12.272,0.87,0
Uganda,4,0.612,1.32,0
Ukraine,7,7.34,1.02,0
United Arab Emirates,3,89.278,0.97,0
United Kingdom,1,26.648,0.8,11.534
United States,2,55.99,0.95,25.822
Uruguay,5,4.03,0.98,0
Uzbekistan,7,2.36,1.2,0
Vanuatu,6,0,0,0
Vatican,8,0,0,0
Venezuela,7,1.196,1.45,0
Vietnam,6,0,0.38,0
Yemen,5,0.235,1.12,0
Zambia,5,7.452,0.9,0
Zimbabwe,7,5.113,0,0
