country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Italy,0,5.508,0.64,7.195
Jamaica,9,1.689,0.9,0
Japan,3,0.277,0.9,0
Jordan,9,0.49,0.96,0
Kazakhstan,6,25.351,1.16,0
Kenya,7,1.376,1.38,0
Kosovo,9,3.104,1.27,0
Kuwait,8,199.271,1,0
Kyrgyzstan,9,3.985,1.22,0
Laos,4,0,0,0
Latvia,4,0.53,0.81,0
Lebanon,0,4.249,1.14,0
Lesotho,4,0,0,0
Liberia,9,1.582,1.02,0
Libya,7,3.784,1.21,0
Liechtenstein,2,0,0,0
Lithuania,0,1.837,0.83,0
Luxembourg,4,3.195,0.76,4.793
Madagascar,0,0.469,1.34,0
Malawi,4,0.261,1.3,0
Malaysia,0,1.761,1.02,0
Maldives,8,186.849,1.04,0
Mali,4,0.741,1.06,0
Malta,2,0,0.5,0
Marshall Islands,2,0,0,0
Mauritania,9,10.108,1.5,0
Mauritius,0,0,0.05,0
Mexico,6,24.447,1.2,0
Moldova,6,37.928,1.14,0
Monaco,0,0,0,0
Mongolia,0,0,0.59,0
Montenegro,2,0,0.01,0
Morocco,7,0.731,0.86,0
Mozambique,4,0.32,1.13,0
Myanmar,9,0,0.72,0
Namibia,0,0.394,0,0
Nepal,7,5.869,1.82,0
Netherlands,1,10.797,0.86,8.929
New Zealand,3,0,0.11,0
Nicaragua,3,0,0.23,0
Niger,3,0.083,0.69,0
Nigeria,9,1.489,1.19,0
North Macedonia,2,29.759,1.63,0
Norway,4,0.553,0.83,0
Oman,8,198.566,1.25,0
Pakistan,9,13.418,1.32,0
Palestine,9,0.196,0.66,0
Panama,5,103.134,1.31,0
Papua New Guinea,4,0,0,0
Paraguay,9,3.084,1.25,0
Peru,8,267.046,1.16,0
Philippines,9,7.866,1.44,0
Poland,0,5.681,0.97,0
Portugal,6,29.127,1.08,6.277
Qatar,8,572.012,1.05,0
Romania,0,6.446,0.92,8.317
Russia,5,63.508,0.98,0
Rwanda,0,0.849,1.35,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,0,0,0.6,0
Sao Tome and Principe,2,18.251,0.43,0
Saudi Arabia,6,53.915,1.08,0
Senegal,0,6.57,1.09,0
Serbia,4,4.556,0.82,0
Seychelles,4,0,0,0
Sierra Leone,0,1.128,0.98,0
Singapore,5,88.542,0.93,0
Slovakia,0,0,0.78,0
Slovenia,3,0,1.02,0.962
Solomon Islands,3,0,0,0
Somalia,4,3.775,0.84,0
South Africa,6,28.933,1.39,0
South Korea,4,0.683,1.06,0
South Sudan,9,0,0.82,0
Spain,0,5.368,0.82,0
Sri Lanka,9,0.607,1.05,0
Sudan,7,5.154,1.17,0
Suriname,9,15.342,0,0
Sweden,1,26.24,1.11,0
Switzerland,4,1.964,0.75,0
Syria,0,0,0.35,0
Taiwan,3,0,0.19,0
Tajikistan,3,12.896,0.76,0
Tanzania,3,0,0.02,0
Thailand,0,0.057,0.87,0
Timor,3,0,0,0
Togo,0,1.087,1.03,0
Trinidad and Tobago,9,0,0,0
Tunisia,9,0.085,0.69,0
Turkey,0,9.948,0.78,0
Uganda,9,0.087,1.24,0
Ukraine,9,10.701,1.14,0
United Arab Emirates,5,66.832,0.91,0
United Kingdom,1,15.762,0.64,10.002
United States,6,57.513,0.96,23.039
Uruguay,4,0.576,0.96,0
Uzbekistan,9,2.301,1.22,0
Vanuatu,0,0,0,0
Vatican,2,0,0,0
Venezuela,9,1.794,1.44,0
Vietnam,0,0,0.44,0
Yemen,4,0.436,1.22,0
Zambia,3,0,0.9,0
Zimbabwe,9,0.269,1.07,0
