country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Malaysia,3,0.463,1.26,0
Maldives,4,83.25,1.23,0
Mali,3,0.099,1.02,0
Malta,7,0,0.55,0
Marshall Islands,7,0,0,0
Mauritania,9,13.334,0.77,0
Mauritius,8,0,0.05,0
Mexico,5,53.198,1.04,0
Moldova,5,81.062,1.09,0
Monaco,4,50.963,0.84,0
Mongolia,6,0,0.29,0
Montenegro,2,307.295,0.85,0
Morocco,6,4.877,1.27,0
Mozambique,6,0.928,1.11,0
Myanmar,6,0,0.87,0
Namibia,6,8.658,1.28,0
Nepal,6,5.148,0.91,0
Netherlands,3,9.629,1.46,1.634
New Zealand,8,0,0.8,0
Nicaragua,9,44.078,0.3,0
Niger,8,0.33,0.73,0
Nigeria,6,2.794,0.97,0
North Macedonia,4,78.238,0.98,0
Norway,3,3.505,1.28,0
Oman,2,291.191,1.01,0
Pakistan,6,6.03,0.71,0
Palestine,5,61.159,0.97,0
Panama,1,168.491,1,0
Papua New Guinea,3,0.894,0,0
Paraguay,6,9.674,1.23,0
Peru,0,133.629,1.12,0
Philippines,6,17.028,1.18,0
Poland,9,10.543,1.17,0
Portugal,6,12.455,0.81,6.08
Qatar,0,136.408,0.81,0
Romania,9,51.669,1.32,15.438
Russia,5,39.936,0.94,0
Rwanda,6,2.007,1.08,0
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,8,0,0.11,0
Sao Tome and Principe,7,0,0.55,0
Saudi Arabia,5,71.121,0.86,0
Senegal,8,2.21,1.04,0
Serbia,5,51.73,1.11,0
Seychelles,8,0,0.19,0
Sierra Leone,3,2.006,0.96,0
Singapore,5,68.201,1.24,0
Slovakia,3,7.51,1.3,0
Slovenia,3,11.544,1.09,1.443
Solomon Islands,8,0,0,0
Somalia,8,0.315,0.75,0
South Africa,0,137.754,0.98,0
South Korea,3,1.229,1.26,0
South Sudan,6,0,0.83,0
Spain,6,29.045,1.57,0
Sri Lanka,3,0,0.74,0
Sudan,6,0,1.03,0
Suriname,0,88.641,1.21,0
Sweden,6,22.378,0.99,0
Switzerland,9,12.479,1.19,0
Syria,6,1.029,1.33,0
Taiwan,8,0,0.43,0
Tajikistan,3,4.823,0.96,0
Tanzania,8,0,0,0
Thailand,3,0.072,1.06,0
Timor,8,0,0,0
Togo,3,0.846,1.06,0
Trinidad and Tobago,6,1.429,1.28,0
Tunisia,8,0.677,1.29,0
Turkey,6,11.003,0.94,0
Uganda,6,0.066,0.97,0
Ukraine,9,15.709,1.05,0
United Arab Emirates,9,30.838,0.83,0
United Kingdom,6,6.555,0.78,2.018
United States,1,194.074,1.06,20.275
Uruguay,8,9.212,1.16,0
Uzbekistan,6,21.871,1.17,0
Vanuatu,6,0,0,0
Vatican,7,0,0,0
Venezuela,6,15.473,1.24,0
Vietnam,3,0.175,1.09,0
Yemen,8,0.335,0.82,0
Zambia,3,3.264,0.89,0
Zimbabwe,6,7.199,1.33,0
