country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Iraq,6,3.729,1.39,0
Ireland,6,17.822,0.57,11.139
Israel,2,3.119,0.48,0
Italy,3,7.459,0.64,12.388
Jamaica,6,0,0.81,0
Japan,9,0.261,0.44,0
Jordan,2,1.568,1.15,0
Kazakhstan,0,31.635,1.3,0
Kenya,8,0.465,1.41,0
Kosovo,6,3.622,0.99,0
Kuwait,4,196.93,1.29,0
Kyrgyzstan,6,11.956,1.23,0
Laos,3,0,0,0
Latvia,3,0.53,0.88,0
Lebanon,2,2.93,1.22,0
Lesotho,3,0,0,0
Liberia,8,0.593,0.98,0
Libya,8,0,0,0
Liechtenstein,5,0,0,0
Lithuania,1,2.204,0.9,0
Luxembourg,3,3.195,0.75,15.975
Madagascar,1,0.65,1.73,0
Malawi,3,0,0,0
Malaysia,1,1.452,0.96,0
Maldives,5,22.2,1.11,0
Mali,3,0.691,1.07,0
Malta,5,11.324,1.3,0
Marshall Islands,5,0,0,0
Mauritania,2,4.086,0,0
Mauritius,2,0,0.07,0
Mexico,0,18.723,1.28,0
Moldova,0,19.336,1.11,0
Monaco,0,25.482,0,0
Mongolia,1,1.22,0.4,0
Montenegro,5,0,0,0
Morocco,8,2.222,0.81,0
Mozambique,3,0.256,1.1,0
Myanmar,2,0.129,0.76,0
Namibia,1,0,0,0
Nepal,8,2.746,1.8,0
Netherlands,1,8.521,0.7,18.5
New Zealand,9,0,0.47,0
Nicaragua,5,0,0,0
Niger,9,0.207,0.78,0
Nigeria,6,1.048,1.21,0
North Macedonia,5,12,1.14,0
Norway,3,1.476,0.67,0
Oman,0,37.794,1.28,0
Pakistan,6,8.334,1.25,0
Palestine,8,1.372,2.4,0
Panama,0,27.811,1.07,0
Papua New Guinea,3,0,0,0
Paraguay,8,0.28,1.01,0
Peru,7,80.675,1.26,0
Philippines,8,1.871,1.06,0
Poland,6,9.406,1.04,0
Portugal,1,16.966,0.9,10.297
Qatar,4,473.784,1.18,0
Romania,2,8.577,0.82,10.032
Russia,7,61.164,0.97,0
Rwanda,1,0.386,1.11,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,1,0,0.68,0
Sao Tome and Principe,5,50.191,0.42,0
Saudi Arabia,7,74.482,1.19,0
Senegal,1,3.822,1.05,0
Serbia,3,13.079,0.77,0
Seychelles,3,0,0,0
Sierra Leone,1,1.755,0.99,0
Singapore,0,52.134,0.83,0
Slovakia,1,0.183,0.67,0
Slovenia,9,0,0.46,2.405
Solomon Islands,9,0,0,0
Somalia,3,2.139,0.86,0
South Africa,6,15.478,1.39,0
South Korea,9,0.254,0.87,0
South Sudan,1,0,0.86,0
Spain,0,19.42,0.78,0
Sri Lanka,6,0.514,1.12,0
Sudan,6,6.887,1.27,0
Suriname,2,1.705,0,0
Sweden,0,42.676,1.12,0
Switzerland,3,1.155,0.56,0
Syria,6,0,0,0
Taiwan,9,0,0.22,0
Tajikistan,9,21.494,1.81,0
Tanzania,9,0,0.08,0
Thailand,1,0.043,0.71,0
Timor,1,0,0,0
Togo,1,3.503,1.03,0
Trinidad and Tobago,8,0,0.01,0
Tunisia,6,0.508,0.64,0
Turkey,2,13.73,0.7,0
Uganda,6,0.459,1.2,0
Ukraine,6,7.431,0.93,0
United Arab Emirates,7,84.122,1.15,0
United Kingdom,0,37.961,0.87,16.808
United States,7,66.425,0.94,29.468
Uruguay,3,0.864,0.96,0
Uzbekistan,6,1.135,1.11,0
Vanuatu,1,0,0,0
Vatican,5,0,0,0
Venezuela,6,2.708,2.17,0
Vietnam,1,0.041,0.35,0
Yemen,3,0.067,1.06,0
Zambia,9,0.435,0.9,0
Zimbabwe,8,0.135,0,0
