country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Sao Tome and Principe,9,0,0,0
Saudi Arabia,8,12.323,1.68,0
Senegal,5,0.119,1.09,0
Serbia,1,36.74,1.46,0
Seychelles,2,0,0,0
Sierra Leone,0,0.251,0,0
Singapore,1,39.827,2.04,0
Slovakia,8,2.564,1.12,0
Slovenia,8,8.177,0.76,16.836
Solomon Islands,3,0,0,0
Somalia,3,0.252,0,0
South Africa,8,2.445,1.36,0
South Korea,5,0.624,0.47,0
South Sudan,5,0,0,0
Spain,6,81.361,1.08,0
Sri Lanka,2,0.56,1.14,0
Sudan,5,0,0,0
Suriname,5,0,0,0
Sweden,1,45.944,1.29,0
Switzerland,1,35.588,0.79,0
Syria,8,0,0,0
Taiwan,3,0.126,0.5,0
Tajikistan,9,0,0,0
Tanzania,3,0,0,0
Thailand,5,0.473,0.84,0
Timor,0,0,0,0
Togo,0,0,0,0
Trinidad and Tobago,5,0.715,0.13,0
Tunisia,8,1.861,0.91,0
Turkey,6,56.783,1.38,0
Uganda,2,0.022,0,0
Ukraine,8,6.082,1.7,0
United Arab Emirates,1,39.129,1.56,0
United Kingdom,6,52.132,0.89,48.626
United States,6,81.35,1.12,41.148
Uruguay,0,-6.045,0.97,0
Uzbekistan,8,2.928,1.55,0
Vanuatu,5,0,0,0
Vatican,9,0,0,0
Venezuela,5,0.211,0.9,0
Vietnam,2,0.041,0.39,0
Yemen,3,0,0,0
Zambia,3,0.163,0,0
Zimbabwe,8,0,0,0
