country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Slovenia,8,1.443,0.46,6.734
Solomon Islands,1,0,0,0
Somalia,2,2.391,0.88,0
South Africa,9,3.979,1.34,0
South Korea,1,0.078,0.68,0
South Sudan,9,0.536,0,0
Spain,0,21.303,0.76,0
Sri Lanka,8,1.214,1.06,0
Sudan,9,1.688,1.35,0
Suriname,8,0,0,0
Sweden,4,73.867,1.15,0
Switzerland,2,5.893,0.52,0
Syria,9,0.057,0,0
Taiwan,1,0.042,0.35,0
Tajikistan,1,9.017,2.43,0
Tanzania,1,0,0.25,0
Thailand,8,0.014,0.62,0
Timor,2,0,0,0
Togo,2,0,1.02,0
Trinidad and Tobago,9,0,0.04,0
Tunisia,9,0.254,0.62,0
Turkey,6,26.714,0.85,0
Uganda,9,0.044,0,0
Ukraine,0,11.136,1.05,0
United Arab Emirates,4,55.205,1.11,0
United Kingdom,4,56.506,0.9,26.544
United States,4,75.797,0.93,37.698
Uruguay,2,0.864,0.96,0
Uzbekistan,3,0.777,0.97,0
Vanuatu,8,0,0,0
Vatican,5,1236.094,0,0
Venezuela,8,0.633,1.33,0
Vietnam,2,0,0.26,0
Yemen,1,0.101,0,0
Zambia,2,0.435,0.91,0
Zimbabwe,9,0,0,0
