country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Poland,7,10.041,1.12,0
Portugal,1,63.06,0.94,20.399
Qatar,1,98.228,1.59,0
Romania,2,17.518,1.15,12.735
Russia,2,23.216,1.97,0
Rwanda,5,0.154,0.61,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,2,29.465,1.11,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,5,14.161,1.67,0
Senegal,7,0.896,1.27,0
Serbia,2,59.959,1.36,0
Seychelles,5,0,0,0
Sierra Leone,7,0.251,0,0
Singapore,2,76.406,2.16,0
Slovakia,7,5.129,1.11,0
Slovenia,5,13.468,0.72,16.355
Solomon Islands,4,0,0,0
Somalia,0,1.258,0,0
South Africa,5,1.534,1.39,0
South Korea,7,0.527,0.51,0
South Sudan,7,0,0,0
Spain,1,109.144,1.02,0
Sri Lanka,5,0.234,1.2,0
Sudan,7,0,0,0
Suriname,7,0,0,0
Sweden,2,59.806,1.27,0
Switzerland,2,46.218,0.72,0
Syria,5,0.229,0,0
Taiwan,6,0.084,0.47,0
Tajikistan,6,0,0,0
Tanzania,4,0.586,0,0
Thailand,7,0.43,0.79,0
Timor,7,1.517,0,0
Togo,7,0.483,0,0
Trinidad and Tobago,7,0.715,0.11,0
Tunisia,5,2.792,0.88,0
Turkey,2,50.759,1.15,0
Uganda,5,0,0,0
Ukraine,5,8.963,1.6,0
United Arab Emirates,2,43.679,1.41,0
United Kingdom,1,75.126,1.17,47.55
United States,1,91.132,1.07,44.247
Uruguay,0,0.288,0.97,0
Uzbekistan,5,4.093,1.36,0
Vanuatu,7,0,0,0
Vatican,3,0,0,0
Venezuela,7,0.281,1.03,0
Vietnam,5,0.01,0.32,0
Yemen,4,0,0,0
Zambia,0,0.163,0,0
Zimbabwe,5,0.404,0,0
