country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Pakistan,7,18.434,0.9,0
Palestine,1,50.574,2.1,0
Panama,4,174.517,1.16,0
Papua New Guinea,6,0,0,0
Paraguay,2,32.387,1.68,0
Peru,1,109.942,1.02,0
Philippines,2,6.662,1.23,0
Poland,6,8.429,0.89,0
Portugal,7,31.677,1.04,6.865
Qatar,4,305.096,0.78,0
Romania,0,16.894,1.17,10.344
Russia,0,46.891,0.91,0
Rwanda,2,1.544,1.24,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,5,0,0.27,0
Sao Tome and Principe,3,4.563,0.49,0
Saudi Arabia,1,112.8,1.02,0
Senegal,6,6.271,1.03,0
Serbia,0,33.36,1.55,0
Seychelles,1,91.519,0,0
Sierra Leone,6,2.006,0.97,0
Singapore,0,49.741,0.9,0
Slovakia,5,2.564,1.44,0
Slovenia,5,6.734,1.72,0
Solomon Islands,5,0,0,0
Somalia,6,0,0.78,0
South Africa,1,121.567,1.39,0
South Korea,6,1.209,1.24,0
South Sudan,2,0,0.78,0
Spain,5,12.063,1.13,0
Sri Lanka,6,0.887,0.92,0
Sudan,2,0,1.04,0
Suriname,1,132.962,1.19,0
Sweden,1,75.253,1.01,0
Switzerland,5,7.973,1.43,0
Syria,7,0.057,1.25,0
Taiwan,5,0,0.3,0
Tajikistan,7,5.452,0.86,0
Tanzania,5,0,0,0
Thailand,6,0,0.98,0
Timor,5,0,0,0
Togo,6,2.899,1.05,0
Trinidad and Tobago,6,1.429,0.06,0
Tunisia,5,0.338,1.04,0
Turkey,7,16.268,1.04,0
Uganda,2,0.328,0.96,0
Ukraine,0,21.882,1.1,0
United Arab Emirates,0,39.129,0.99,0
United Kingdom,7,9.339,0.71,3.977
United States,1,124.951,1.29,16.054
Uruguay,6,1.439,1.07,0
Uzbekistan,7,7.619,1.31,0
Vanuatu,7,0,0,0
Vatican,3,0,0,0
Venezuela,2,12.344,1.36,0
Vietnam,6,0.021,0.52,0
Yemen,6,0.469,0.97,0
Zambia,6,0,0.89,0
Zimbabwe,7,0.404,1.21,0
