country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Mongolia,5,0,0.26,0
Montenegro,1,95.532,0.82,0
Morocco,5,14.142,1.39,0
Mozambique,4,1.248,1.12,0
Myanmar,5,0,1,0
Namibia,4,27.549,1.23,0
Nepal,7,8.443,1.3,0
Netherlands,4,22.586,1.56,1.809
New Zealand,6,0.415,1.15,0
Nicaragua,6,0,0.33,0
Niger,6,0.454,0.71,0
Nigeria,5,1.475,0.89,0
North Macedonia,3,78.238,0.94,0
Norway,4,2.767,1.57,0
Oman,7,0,0.96,0
Pakistan,5,6.311,0.72,0
Palestine,7,26.855,0.89,0
Panama,1,247.986,1,0
Papua New Guinea,4,2.124,0,0
Paraguay,7,22.292,1.25,0
Peru,2,647.765,1.18,0
Philippines,0,45.199,1.41,0
Poland,4,14.48,1.23,0
Portugal,5,15.005,0.86,4.021
Qatar,0,68.031,0.68,0
Romania,0,55.88,1.13,21.416
Russia,0,36.914,0.94,0
Rwanda,7,1.544,0.95,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,9.013,0,0
Samoa,3,0,0,0
San Marino,6,0,0.12,0
Sao Tome and Principe,3,0,0.5,0
Saudi Arabia,0,38.979,0.82,0
Senegal,6,3.583,0.96,0
Serbia,0,45.704,0.9,0
Seychelles,6,0,0.18,0
Sierra Leone,6,2.507,0.96,0
Singapore,0,53.501,1,0
Slovakia,6,1.282,1.26,0
Slovenia,4,4.329,0.96,0.962
Solomon Islands,6,0,0,0
Somalia,6,0.503,0.73,0
South Africa,1,138.175,0.79,0
South Korea,4,0.449,0.7,0
South Sudan,7,6.879,0.88,0
Spain,5,0,1.5,0
Sri Lanka,4,0.374,0.77,0
Sudan,5,0,1.02,0
Suriname,1,151.713,1.15,0
Sweden,5,3.763,1.04,0
Switzerland,4,15.945,1.17,0
Syria,5,1.657,1.41,0
Taiwan,6,0.042,0.61,0
Tajikistan,4,4.613,0.97,0
Tanzania,6,0,0,0
Thailand,4,0.072,1.02,0
Timor,6,0,0,0
Togo,4,0.362,1.05,0
Trinidad and Tobago,5,6.431,1.99,0
Tunisia,6,0.762,1.35,0
Turkey,4,11.703,1.04,0
Uganda,7,0.131,1.3,0
Ukraine,4,26.341,1.16,0
United Arab Emirates,4,24.165,0.87,0
United Kingdom,5,11.004,1.06,1.193
United States,1,139.784,0.91,31.465
Uruguay,6,2.303,1.08,0
Uzbekistan,7,16.523,1.11,0
Vanuatu,5,0,0,0
Vatican,3,0,0,0
Venezuela,7,26.832,1.25,0
Vietnam,5,0.318,1.68,0
Yemen,6,0.134,0.86,0
Zambia,4,6.473,0.89,0
Zimbabwe,7,17.628,1.19,0
