country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Poland,1,8.085,1.05,0
Portugal,7,64.433,0.9,21.085
Qatar,0,196.803,1.69,0
Romania,1,9.876,1.04,13.567
Russia,2,29.246,1.69,0
Rwanda,6,0,0.7,0
Saint Kitts and Nevis,3,18.8,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,2,29.465,1.03,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,2,32.229,1.62,0
Senegal,5,0.597,1.58,0
Serbia,2,45.851,1.06,0
Seychelles,6,0,0,0
Sierra Leone,5,1.003,0,0
Singapore,0,243.746,1.96,0
Slovakia,5,2.198,0.96,0
Slovenia,1,2.405,0.63,12.506
Solomon Islands,4,0,0,0
Somalia,4,4.593,0.9,0
South Africa,1,2.394,1.41,0
South Korea,4,0.254,0.36,0
South Sudan,5,0,0,0
Spain,2,32.852,0.93,0
Sri Lanka,5,1.541,1.4,0
Sudan,1,0.935,0,0
Suriname,5,0,0,0
Sweden,2,45.647,1.23,0
Switzerland,2,23.571,0.64,0
Syria,5,0,0,0
Taiwan,4,0.084,0.43,0
Tajikistan,4,0,0,0
Tanzania,4,1.406,0.71,0
Thailand,5,0.387,0.73,0
Timor,5,2.275,0,0
Togo,5,0,0,0
Trinidad and Tobago,5,0,0.11,0
Tunisia,6,0.423,0.79,0
Turkey,2,55.419,1.09,0
Uganda,6,0.022,0,0
Ukraine,1,5.968,1.36,0
United Arab Emirates,2,48.936,1.29,0
United Kingdom,7,71.679,1.05,46.107
United States,7,85.86,1.01,43.695
Uruguay,4,2.015,0.97,0
Uzbekistan,6,1.852,1.04,0
Vanuatu,5,0,0,0
Vatican,0,1236.094,0,0
Venezuela,5,0,1.17,0
Vietnam,6,0,0.24,0
Yemen,4,0,0,0
Zambia,4,0.218,0,0
Zimbabwe,6,0,0,0
